; Sample Rate 44100
; Channels 1
0.0022902494 -0.3936462402
0.0023129252 -0.3596496582
0.0023356009 -0.3213195801
0.0023582766 -0.2817687988
0.0023809524 -0.2386779785
0.0024036281 -0.1945800781
0.0024263039 -0.1489562988
0.0024489796 -0.1030273438
0.0024716553 -0.0568847656
0.0024943311 -0.0109252930
0.0025170068 0.0326843262
0.0025396825 0.0765075684
0.0025623583 0.1159667969
0.0025850340 0.1542968750
0.0026077098 0.1884155273
0.0026303855 0.2189025879
0.0026530612 0.2451477051
0.0026757370 0.2668762207
0.0026984127 0.2835083008
0.0027210884 0.2949523926
0.0027437642 0.3012084961
0.0027664399 0.3009643555
0.0027891156 0.2964477539
0.0028117914 0.2848510742
0.0028344671 0.2688903809
0.0028571429 0.2462768555
0.0028798186 0.2193603516
0.0029024943 0.1867065430
0.0029251701 0.1499328613
0.0029478458 0.1086730957
0.0029705215 0.0632324219
0.0029931973 0.0153503418
0.0030158730 -0.0364074707
0.0030385488 -0.0888366699
0.0030612245 -0.1448059082
0.0030839002 -0.1993713379
0.0031065760 -0.2562866211
0.0031292517 -0.3110656738
0.0031519274 -0.3655395508
0.0031746032 -0.4180297852
0.0031972789 -0.4676513672
0.0032199546 -0.5000000000
0.0032426304 -0.5000000000
0.0032653061 -0.5000000000
0.0032879819 -0.5000000000
0.0033106576 -0.5000000000
0.0033333333 -0.5000000000
0.0033560091 -0.5000000000
0.0033786848 -0.5000000000
0.0034013605 -0.5000000000
0.0034240363 -0.5000000000
0.0034467120 -0.5000000000
0.0034693878 -0.5000000000
0.0034920635 -0.5000000000
0.0035147392 -0.5000000000
0.0035374150 -0.5000000000
0.0035600907 -0.5000000000
0.0035827664 -0.4948425293
0.0036054422 -0.4400939941
0.0036281179 -0.3802795410
0.0036507937 -0.3167419434
0.0036734694 -0.2482299805
0.0036961451 -0.1780090332
0.0037188209 -0.1037902832
0.0037414966 -0.0286865234
0.0037641723 0.0478820801
0.0037868481 0.1252136231
0.0038095238 0.2017211914
0.0038321995 0.2775268555
0.0038548753 0.3520812988
0.0038775510 0.4238281250
0.0039002268 0.4928588867
0.0039229025 0.5000000000
0.0039455782 0.5000000000
0.0039682540 0.5000000000
0.0039909297 0.5000000000
0.0040136054 0.5000000000
0.0040362812 0.5000000000
0.0040589569 0.5000000000
0.0040816327 0.5000000000
0.0041043084 0.5000000000
0.0041269841 0.5000000000
0.0041496599 0.5000000000
0.0041723356 0.5000000000
0.0041950113 0.5000000000
0.0042176871 0.5000000000
0.0042403628 0.5000000000
0.0042630385 0.5000000000
0.0042857143 0.5000000000
0.0043083900 0.5000000000
0.0043310658 0.5000000000
0.0043537415 0.5000000000
0.0043764172 0.5000000000
0.0043990930 0.5000000000
0.0044217687 0.5000000000
0.0044444444 0.5000000000
0.0044671202 0.5000000000
0.0044897959 0.5000000000
0.0045124717 0.4548645020
0.0045351474 0.4098815918
0.0045578231 0.3647155762
0.0045804989 0.3230285645
0.0046031746 0.2814636231
0.0046258503 0.2433471680
0.0046485261 0.2072753906
0.0046712018 0.1743469238
0.0046938776 0.1439208984
0.0047165533 0.1168823242
0.0047392290 0.0929260254
0.0047619048 0.0719909668
0.0047845805 0.0539855957
0.0048072562 0.0400390625
0.0048299320 0.0267639160
0.0048526077 0.0186462402
0.0048752834 0.0108947754
0.0048979592 0.0058898926
0.0049206349 0.0033569336
0.0049433107 0.0005798340
0.0049659864 0.0004882813
0.0049886621 0.0001220703
0.0050113379 -0.0002746582
0.0050340136 0.0000000000
0.0050566893 -0.0012512207
0.0050793651 -0.0026855469
0.0051020408 -0.0062255859
0.0051247166 -0.0111999512
0.0051473923 -0.0177001953
0.0051700680 -0.0281982422
0.0051927438 -0.0386047363
0.0052154195 -0.0549621582
0.0052380952 -0.0716247559
0.0052607710 -0.0929870605
0.0052834467 -0.1170043945
0.0053061224 -0.1437683106
0.0053287982 -0.1745300293
0.0053514739 -0.2068786621
0.0053741497 -0.2437744141
0.0053968254 -0.2813415527
0.0054195011 -0.3228454590
0.0054421769 -0.3649291992
0.0054648526 -0.4096069336
0.0054875283 -0.4548645020
0.0055102041 -0.5000000000
0.0055328798 -0.5000000000
0.0055555556 -0.5000000000
0.0055782313 -0.5000000000
0.0056009070 -0.5000000000
0.0056235828 -0.5000000000
0.0056462585 -0.5000000000
0.0056689342 -0.5000000000
0.0056916100 -0.5000000000
0.0057142857 -0.5000000000
0.0057369615 -0.5000000000
0.0057596372 -0.5000000000
0.0057823129 -0.5000000000
0.0058049887 -0.5000000000
0.0058276644 -0.5000000000
0.0058503401 -0.5000000000
0.0058730159 -0.5000000000
0.0058956916 -0.5000000000
0.0059183673 -0.5000000000
0.0059410431 -0.5000000000
0.0059637188 -0.5000000000
0.0059863946 -0.5000000000
0.0060090703 -0.5000000000
0.0060317460 -0.5000000000
0.0060544218 -0.5000000000
0.0060770975 -0.5000000000
0.0060997732 -0.4932556152
0.0061224490 -0.4234619141
0.0061451247 -0.3522644043
0.0061678005 -0.2775268555
0.0061904762 -0.2017211914
0.0062131519 -0.1253662109
0.0062358277 -0.0475158691
0.0062585034 0.0282592773
0.0062811791 0.1042480469
0.0063038549 0.1775512695
0.0063265306 0.2485351563
0.0063492063 0.3166198731
0.0063718821 0.3801879883
0.0063945578 0.4403991699
0.0064172336 0.4946289063
0.0064399093 0.5000000000
0.0064625850 0.5000000000
0.0064852608 0.5000000000
0.0065079365 0.5000000000
0.0065306122 0.5000000000
0.0065532880 0.5000000000
0.0065759637 0.5000000000
0.0065986395 0.5000000000
0.0066213152 0.5000000000
0.0066439909 0.5000000000
0.0066666667 0.5000000000
0.0066893424 0.5000000000
0.0067120181 0.5000000000
0.0067346939 0.5000000000
0.0067573696 0.5000000000
0.0067800454 0.5000000000
0.0068027211 0.4684143066
0.0068253968 0.4175720215
0.0068480726 0.3657226563
0.0068707483 0.3112792969
0.0068934240 0.2557983398
0.0069160998 0.1997070313
0.0069387755 0.1446228027
0.0069614512 0.0888977051
0.0069841270 0.0365905762
0.0070068027 -0.0155639648
0.0070294785 -0.0631103516
0.0070521542 -0.1087951660
0.0070748299 -0.1496582031
0.0070975057 -0.1871032715
0.0071201814 -0.2189025879
0.0071428571 -0.2468566895
0.0071655329 -0.2682800293
0.0071882086 -0.2851562500
0.0072108844 -0.2964782715
0.0072335601 -0.3007202148
0.0072562358 -0.3016662598
0.0072789116 -0.2944641113
0.0073015873 -0.2838439941
0.0073242630 -0.2667236328
0.0073469388 -0.2452392578
0.0073696145 -0.2188720703
0.0073922902 -0.1885681152
0.0074149660 -0.1538391113
0.0074376417 -0.1167602539
0.0074603175 -0.0756835938
0.0074829932 -0.0333557129
0.0075056689 0.0112915039
0.0075283447 0.0570068359
0.0075510204 0.1025390625
0.0075736961 0.1494750977
0.0075963719 0.1943969727
0.0076190476 0.2386779785
0.0076417234 0.2817687988
0.0076643991 0.3211669922
0.0076870748 0.3599548340
0.0077097506 0.3935546875
0.0077324263 0.4249877930
0.0077551020 0.4520874023
0.0077777778 0.4749145508
0.0078004535 0.4935913086
0.0078231293 0.5000000000
0.0078458050 0.5000000000
0.0078684807 0.5000000000
0.0078911565 0.5000000000
0.0079138322 0.5000000000
0.0079365079 0.5000000000
0.0079591837 0.4957885742
0.0079818594 0.4784545898
0.0080045351 0.4580993652
0.0080272109 0.4331970215
0.0080498866 0.4070434570
0.0080725624 0.3764343262
0.0080952381 0.3453674316
0.0081179138 0.3114929199
0.0081405896 0.2772827148
0.0081632653 0.2413330078
0.0081859410 0.2064208984
0.0082086168 0.1704711914
0.0082312925 0.1364440918
0.0082539683 0.1023864746
0.0082766440 0.0709838867
0.0082993197 0.0404663086
0.0083219955 0.0131225586
0.0083446712 -0.0123596191
0.0083673469 -0.0346984863
0.0083900227 -0.0538940430
0.0084126984 -0.0704345703
0.0084353741 -0.0829772949
0.0084580499 -0.0931091309
0.0084807256 -0.0992126465
0.0085034014 -0.1026000977
0.0085260771 -0.1026000977
0.0085487528 -0.1001586914
0.0085714286 -0.0945739746
0.0085941043 -0.0870056152
0.0086167800 -0.0772399902
0.0086394558 -0.0658569336
0.0086621315 -0.0531616211
0.0086848073 -0.0396728516
0.0087074830 -0.0257263184
0.0087301587 -0.0115356445
0.0087528345 0.0012817383
0.0087755102 0.0142822266
0.0087981859 0.0250854492
0.0088208617 0.0343017578
0.0088435374 0.0414123535
0.0088662132 0.0450439453
0.0088888889 0.0471496582
0.0089115646 0.0441589355
0.0089342404 0.0394287109
0.0089569161 0.0287475586
0.0089795918 0.0161743164
0.0090022676 -0.0022277832
0.0090249433 -0.0236511230
0.0090476190 -0.0499572754
0.0090702948 -0.0799560547
0.0090929705 -0.1138916016
0.0091156463 -0.1519775391
0.0091383220 -0.1931457520
0.0091609977 -0.2377624512
0.0091836735 -0.2848205566
0.0092063492 -0.3349304199
0.0092290249 -0.3861694336
0.0092517007 -0.4393920898
0.0092743764 -0.4930725098
0.0092970522 -0.5000000000
0.0093197279 -0.5000000000
0.0093424036 -0.5000000000
0.0093650794 -0.5000000000
0.0093877551 -0.5000000000
0.0094104308 -0.5000000000
0.0094331066 -0.5000000000
0.0094557823 -0.5000000000
0.0094784580 -0.5000000000
0.0095011338 -0.5000000000
0.0095238095 -0.5000000000
0.0095464853 -0.5000000000
0.0095691610 -0.5000000000
0.0095918367 -0.5000000000
0.0096145125 -0.5000000000
0.0096371882 -0.5000000000
0.0096598639 -0.5000000000
0.0096825397 -0.5000000000
0.0097052154 -0.5000000000
0.0097278912 -0.5000000000
0.0097505669 -0.5000000000
0.0097732426 -0.5000000000
0.0097959184 -0.5000000000
0.0098185941 -0.5000000000
0.0098412698 -0.5000000000
0.0098639456 -0.5000000000
0.0098866213 -0.4329528809
0.0099092971 -0.3502197266
0.0099319728 -0.2657775879
0.0099546485 -0.1781921387
0.0099773243 -0.0893554688
0.0100000000 -0.0002746582
0.0100226760 0.0897521973
0.0100453510 0.1781005859
0.0100680270 0.2655639648
0.0100907030 0.3505859375
0.0101133790 0.4325866699
0.0101360540 0.5000000000
0.0101587300 0.5000000000
0.0101814060 0.5000000000
0.0102040820 0.5000000000
0.0102267570 0.5000000000
0.0102494330 0.5000000000
0.0102721090 0.5000000000
0.0102947850 0.5000000000
0.0103174600 0.5000000000
0.0103401360 0.5000000000
0.0103628120 0.5000000000
0.0103854880 0.5000000000
0.0104081630 0.5000000000
0.0104308390 0.5000000000
0.0104535150 0.5000000000
0.0104761900 0.5000000000
0.0104988660 0.5000000000
0.0105215420 0.5000000000
0.0105442180 0.5000000000
0.0105668930 0.5000000000
0.0105895690 0.5000000000
0.0106122450 0.5000000000
0.0106349210 0.5000000000
0.0106575960 0.5000000000
0.0106802720 0.5000000000
0.0107029480 0.5000000000
0.0107256240 0.4929199219
0.0107482990 0.4393615723
0.0107709750 0.3861999512
0.0107936510 0.3347473145
0.0108163270 0.2850341797
0.0108390020 0.2376403809
0.0108616780 0.1932983398
0.0108843540 0.1517028809
0.0109070290 0.1141357422
0.0109297050 0.0798950195
0.0109523810 0.0499877930
0.0109750570 0.0236206055
0.0109977320 0.0021362305
0.0110204080 -0.0159606934
0.0110430840 -0.0291137695
0.0110657600 -0.0390625000
0.0110884350 -0.0443115234
0.0111111110 -0.0470275879
0.0111337870 -0.0452270508
0.0111564630 -0.0413208008
0.0111791380 -0.0344238281
0.0112018140 -0.0247802734
0.0112244900 -0.0145874023
0.0112471660 -0.0011901855
0.0112698410 0.0113830566
0.0112925170 0.0261535645
0.0113151930 0.0392456055
0.0113378680 0.0534362793
0.0113605440 0.0657348633
0.0113832200 0.0771789551
0.0114058960 0.0871276855
0.0114285710 0.0946044922
0.0114512470 0.0999450684
0.0114739230 0.1028442383
0.0114965990 0.1024475098
0.0115192740 0.0993957520
0.0115419500 0.0929260254
0.0115646260 0.0830383301
0.0115873020 0.0704956055
0.0116099770 0.0538024902
0.0116326530 0.0348205566
0.0116553290 0.0121154785
0.0116780050 -0.0127258301
0.0117006800 -0.0410461426
0.0117233560 -0.0704345703
0.0117460320 -0.1027832031
0.0117687070 -0.1361083984
0.0117913830 -0.1706542969
0.0118140590 -0.2066040039
0.0118367350 -0.2411499023
0.0118594100 -0.2773437500
0.0118820860 -0.3115234375
0.0119047620 -0.3450317383
0.0119274380 -0.3772583008
0.0119501130 -0.4060363770
0.0119727890 -0.4341125488
0.0119954650 -0.4574584961
0.0120181410 -0.4789428711
0.0120408160 -0.4953002930
0.0120634920 -0.5000000000
0.0120861680 -0.5000000000
0.0121088440 -0.5000000000
0.0121315190 -0.5000000000
0.0121541950 -0.5000000000
0.0121768710 -0.5000000000
0.0121995460 -0.4934997559
0.0122222220 -0.4750061035
0.0122448980 -0.4521484375
0.0122675740 -0.4247741699
0.0122902490 -0.3937988281
0.0123129250 -0.3596801758
0.0123356010 -0.3214416504
0.0123582770 -0.2816467285
0.0123809520 -0.2386474609
0.0124036280 -0.1945800781
0.0124263040 -0.1490173340
0.0124489800 -0.1030883789
0.0124716550 -0.0566711426
0.0124943310 -0.0114440918
0.0125170070 0.0333862305
0.0125396830 0.0757751465
0.0125623580 0.1165466309
0.0125850340 0.1540222168
0.0126077100 0.1885375977
0.0126303850 0.2187805176
0.0126530610 0.2451477051
0.0126757370 0.2669982910
0.0126984130 0.2834167481
0.0127210880 0.2950134277
0.0127437640 0.3011779785
0.0127664400 0.3008728027
0.0127891160 0.2967834473
0.0128117910 0.2845458984
0.0128344670 0.2688903809
0.0128571430 0.2463989258
0.0128798190 0.2193908691
0.0129024940 0.1865539551
0.0129251700 0.1502380371
0.0129478460 0.1082458496
0.0129705220 0.0635986328
0.0129931970 0.0151367188
0.0130158730 -0.0361938477
0.0130385490 -0.0893249512
0.0130612240 -0.1441345215
0.0130839000 -0.1999511719
0.0131065760 -0.2559509277
0.0131292520 -0.3111267090
0.0131519270 -0.3657531738
0.0131746030 -0.4176940918
0.0131972790 -0.4679870606
0.0132199550 -0.5000000000
0.0132426300 -0.5000000000
0.0132653060 -0.5000000000
0.0132879820 -0.5000000000
0.0133106580 -0.5000000000
0.0133333330 -0.5000000000
0.0133560090 -0.5000000000
0.0133786850 -0.5000000000
0.0134013610 -0.5000000000
0.0134240360 -0.5000000000
0.0134467120 -0.5000000000
0.0134693880 -0.5000000000
0.0134920630 -0.5000000000
0.0135147390 -0.5000000000
0.0135374150 -0.5000000000
0.0135600910 -0.5000000000
0.0135827660 -0.4947509766
0.0136054420 -0.4397888184
0.0136281180 -0.3810729981
0.0136507940 -0.3157043457
0.0136734690 -0.2491760254
0.0136961450 -0.1772766113
0.0137188210 -0.1042175293
0.0137414970 -0.0285339355
0.0137641720 0.0478515625
0.0137868480 0.1252746582
0.0138095240 0.2016601563
0.0138322000 0.2777099609
0.0138548750 0.3518981934
0.0138775510 0.4238586426
0.0139002270 0.4927062988
0.0139229020 0.5000000000
0.0139455780 0.5000000000
0.0139682540 0.5000000000
0.0139909300 0.5000000000
0.0140136050 0.5000000000
0.0140362810 0.5000000000
0.0140589570 0.5000000000
0.0140816330 0.5000000000
0.0141043080 0.5000000000
0.0141269840 0.5000000000
0.0141496600 0.5000000000
0.0141723360 0.5000000000
0.0141950110 0.5000000000
0.0142176870 0.5000000000
0.0142403630 0.5000000000
0.0142630390 0.5000000000
0.0142857140 0.5000000000
0.0143083900 0.5000000000
0.0143310660 0.5000000000
0.0143537410 0.5000000000
0.0143764170 0.5000000000
0.0143990930 0.5000000000
0.0144217690 0.5000000000
0.0144444440 0.5000000000
0.0144671200 0.5000000000
0.0144897960 0.5000000000
0.0145124720 0.4549865723
0.0145351470 0.4093322754
0.0145578230 0.3654785156
0.0145804990 0.3222961426
0.0146031750 0.2820129395
0.0146258500 0.2428588867
0.0146485260 0.2077636719
0.0146712020 0.1739501953
0.0146938780 0.1440429688
0.0147165530 0.1171875000
0.0147392290 0.0923461914
0.0147619050 0.0725708008
0.0147845800 0.0536804199
0.0148072560 0.0399475098
0.0148299320 0.0272827148
0.0148526080 0.0180969238
0.0148752830 0.0111694336
0.0148979590 0.0057373047
0.0149206350 0.0034179688
0.0149433110 0.0004882813
0.0149659860 0.0008850098
0.0149886620 -0.0005798340
0.0150113380 0.0003967285
0.0150340140 -0.0003356934
0.0150566890 -0.0012207031
0.0150793650 -0.0025329590
0.0151020410 -0.0065612793
0.0151247170 -0.0105895996
0.0151473920 -0.0184631348
0.0151700680 -0.0272521973
0.0151927440 -0.0396728516
0.0152154200 -0.0538940430
0.0152380950 -0.0725708008
0.0152607710 -0.0922241211
0.0152834470 -0.1174621582
0.0153061220 -0.1435546875
0.0153287980 -0.1746215820
0.0153514740 -0.2070922852
0.0153741500 -0.2434387207
0.0153968250 -0.2816772461
0.0154195010 -0.3223571777
0.0154421770 -0.3655395508
0.0154648530 -0.4091491699
0.0154875280 -0.4553527832
0.0155102040 -0.5000000000
0.0155328800 -0.5000000000
0.0155555560 -0.5000000000
0.0155782310 -0.5000000000
0.0156009070 -0.5000000000
0.0156235830 -0.5000000000
0.0156462590 -0.5000000000
0.0156689340 -0.5000000000
0.0156916100 -0.5000000000
0.0157142860 -0.5000000000
0.0157369610 -0.5000000000
0.0157596370 -0.5000000000
0.0157823130 -0.5000000000
0.0158049890 -0.5000000000
0.0158276640 -0.5000000000
0.0158503400 -0.5000000000
0.0158730160 -0.5000000000
0.0158956920 -0.5000000000
0.0159183670 -0.5000000000
0.0159410430 -0.5000000000
0.0159637190 -0.5000000000
0.0159863950 -0.5000000000
0.0160090700 -0.5000000000
0.0160317460 -0.5000000000
0.0160544220 -0.5000000000
0.0160770980 -0.5000000000
0.0160997730 -0.4931335449
0.0161224490 -0.4235839844
0.0161451250 -0.3521423340
0.0161678000 -0.2775268555
0.0161904760 -0.2018432617
0.0162131520 -0.1250915527
0.0162358280 -0.0478210449
0.0162585030 0.0284423828
0.0162811790 0.1041564941
0.0163038550 0.1775512695
0.0163265310 0.2486572266
0.0163492060 0.3164672852
0.0163718820 0.3804016113
0.0163945580 0.4401245117
0.0164172340 0.4947814941
0.0164399090 0.5000000000
0.0164625850 0.5000000000
0.0164852610 0.5000000000
0.0165079370 0.5000000000
0.0165306120 0.5000000000
0.0165532880 0.5000000000
0.0165759640 0.5000000000
0.0165986390 0.5000000000
0.0166213150 0.5000000000
0.0166439910 0.5000000000
0.0166666670 0.5000000000
0.0166893420 0.5000000000
0.0167120180 0.5000000000
0.0167346940 0.5000000000
0.0167573700 0.5000000000
0.0167800450 0.5000000000
0.0168027210 0.4678344727
0.0168253970 0.4178161621
0.0168480730 0.3656616211
0.0168707480 0.3111877441
0.0168934240 0.2559204102
0.0169161000 0.1998291016
0.0169387760 0.1443786621
0.0169614510 0.0889587402
0.0169841270 0.0365295410
0.0170068030 -0.0152587891
0.0170294780 -0.0635375977
0.0170521540 -0.1084594727
0.0170748300 -0.1498718262
0.0170975060 -0.1870422363
0.0171201810 -0.2187805176
0.0171428570 -0.2471618652
0.0171655330 -0.2677917481
0.0171882090 -0.2860107422
0.0172108840 -0.2951354981
0.0172335600 -0.3023681641
0.0172562360 -0.3002929688
0.0172789120 -0.2954101563
0.0173015870 -0.2833251953
0.0173242630 -0.2666931152
0.0173469390 -0.2455139160
0.0173696150 -0.2187500000
0.0173922900 -0.1884460449
0.0174149660 -0.1543579102
0.0174376420 -0.1158142090
0.0174603170 -0.0766296387
0.0174829930 -0.0325317383
0.0175056690 0.0105895996
0.0175283450 0.0572509766
0.0175510200 0.1028137207
0.0175736960 0.1491088867
0.0175963720 0.1944885254
0.0176190480 0.2387390137
0.0176417230 0.2814331055
0.0176643990 0.3218078613
0.0176870750 0.3593139648
0.0177097510 0.3940124512
0.0177324260 0.4247131348
0.0177551020 0.4522094727
0.0177777780 0.4747619629
0.0178004540 0.4939270020
0.0178231290 0.5000000000
0.0178458050 0.5000000000
0.0178684810 0.5000000000
0.0178911560 0.5000000000
0.0179138320 0.5000000000
0.0179365080 0.5000000000
0.0179591840 0.4953308106
0.0179818590 0.4789428711
0.0180045350 0.4574584961
0.0180272110 0.4339294434
0.0180498870 0.4064941406
0.0180725620 0.3766479492
0.0180952380 0.3455200195
0.0181179140 0.3112182617
0.0181405900 0.2774658203
0.0181632650 0.2414855957
0.0181859410 0.2059631348
0.0182086170 0.1709289551
0.0182312930 0.1361694336
0.0182539680 0.1026306152
0.0182766440 0.0708618164
0.0182993200 0.0406188965
0.0183219950 0.0128173828
0.0183446710 -0.0122070313
0.0183673470 -0.0345764160
0.0183900230 -0.0540161133
0.0184126980 -0.0702819824
0.0184353740 -0.0832824707
0.0184580500 -0.0929870605
0.0184807260 -0.0991210938
0.0185034010 -0.1026000977
0.0185260770 -0.1027221680
0.0185487530 -0.1000366211
0.0185714290 -0.0947265625
0.0185941040 -0.0867614746
0.0186167800 -0.0775756836
0.0186394560 -0.0655212402
0.0186621320 -0.0533142090
0.0186848070 -0.0396728516
0.0187074830 -0.0255737305
0.0187301590 -0.0118408203
0.0187528340 0.0015258789
0.0187755100 0.0144042969
0.0187981860 0.0246582031
0.0188208620 0.0346984863
0.0188435370 0.0410156250
0.0188662130 0.0455932617
0.0188888890 0.0464477539
0.0189115650 0.0450134277
0.0189342400 0.0382995605
0.0189569160 0.0298156738
0.0189795920 0.0154724121
0.0190022680 -0.0020141602
0.0190249430 -0.0235900879
0.0190476190 -0.0501403809
0.0190702950 -0.0796203613
0.0190929710 -0.1143493652
0.0191156460 -0.1515502930
0.0191383220 -0.1935729981
0.0191609980 -0.2373657227
0.0191836730 -0.2852172852
0.0192063490 -0.3345336914
0.0192290250 -0.3865356445
0.0192517010 -0.4389038086
0.0192743760 -0.4935302734
0.0192970520 -0.5000000000
0.0193197280 -0.5000000000
0.0193424040 -0.5000000000
0.0193650790 -0.5000000000
0.0193877550 -0.5000000000
0.0194104310 -0.5000000000
0.0194331070 -0.5000000000
0.0194557820 -0.5000000000
0.0194784580 -0.5000000000
0.0195011340 -0.5000000000
0.0195238100 -0.5000000000
0.0195464850 -0.5000000000
0.0195691610 -0.5000000000
0.0195918370 -0.5000000000
0.0196145120 -0.5000000000
0.0196371880 -0.5000000000
0.0196598640 -0.5000000000
0.0196825400 -0.5000000000
0.0197052150 -0.5000000000
0.0197278910 -0.5000000000
0.0197505670 -0.5000000000
0.0197732430 -0.5000000000
0.0197959180 -0.5000000000
0.0198185940 -0.5000000000
0.0198412700 -0.5000000000
0.0198639460 -0.5000000000
0.0198866210 -0.4334106445
0.0199092970 -0.3497619629
0.0199319730 -0.2662353516
0.0199546490 -0.1777648926
0.0199773240 -0.0899353027
0.0200000000 0.0004577637
0.0200226760 0.0890502930
0.0200453510 0.1788024902
0.0200680270 0.2650146484
0.0200907030 0.3506774902
0.0201133790 0.4329528809
0.0201360540 0.5000000000
0.0201587300 0.5000000000
0.0201814060 0.5000000000
0.0202040820 0.5000000000
0.0202267570 0.5000000000
0.0202494330 0.5000000000
0.0202721090 0.5000000000
0.0202947850 0.5000000000
0.0203174600 0.5000000000
0.0203401360 0.5000000000
0.0203628120 0.5000000000
0.0203854880 0.5000000000
0.0204081630 0.5000000000
0.0204308390 0.5000000000
0.0204535150 0.5000000000
0.0204761900 0.5000000000
0.0204988660 0.5000000000
0.0205215420 0.5000000000
0.0205442180 0.5000000000
0.0205668930 0.5000000000
0.0205895690 0.5000000000
0.0206122450 0.5000000000
0.0206349210 0.5000000000
0.0206575960 0.5000000000
0.0206802720 0.5000000000
0.0207029480 0.5000000000
0.0207256240 0.4934082031
0.0207482990 0.4390869141
0.0207709750 0.3864440918
0.0207936510 0.3346252441
0.0208163270 0.2850036621
0.0208390020 0.2377014160
0.0208616780 0.1931152344
0.0208843540 0.1521301270
0.0209070290 0.1137390137
0.0209297050 0.0802307129
0.0209523810 0.0494079590
0.0209750570 0.0243530273
0.0209977320 0.0015258789
0.0210204080 -0.0154724121
0.0210430840 -0.0293579102
0.0210657600 -0.0390625000
0.0210884350 -0.0443725586
0.0211111110 -0.0466003418
0.0211337870 -0.0459594727
0.0211564630 -0.0406799316
0.0211791380 -0.0346984863
0.0212018140 -0.0249633789
0.0212244900 -0.0139465332
0.0212471660 -0.0019531250
0.0212698410 0.0119323730
0.0212925170 0.0257873535
0.0213151930 0.0394592285
0.0213378680 0.0535278320
0.0213605440 0.0653381348
0.0213832200 0.0777587891
0.0214058960 0.0865478516
0.0214285710 0.0950012207
0.0214512470 0.0998535156
0.0214739230 0.1029357910
0.0214965990 0.1022338867
0.0215192740 0.0994262695
0.0215419500 0.0929260254
0.0215646260 0.0831604004
0.0215873020 0.0705261230
0.0216099770 0.0536804199
0.0216326530 0.0348815918
0.0216553290 0.0120544434
0.0216780050 -0.0126342773
0.0217006800 -0.0410156250
0.0217233560 -0.0704040527
0.0217460320 -0.1029663086
0.0217687070 -0.1359863281
0.0217913830 -0.1708068848
